



ITEM NO	ITEM_DESC	MSP	MSRP	DEALER PRICE	RETAIL-MAP	sale-price	end-sale	UPC	BRAND	FIREARM-ACTION	ATF-MODEL	CAL/GA
28090	MOS PAT PRED 6.5PRC SYN 24TB	394.99	536.00	394.99	N/A	0.00		015813280907	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT PREDATOR	6.5 PRC
28091	MOS PAT PRED 6.5PRC SYN STRATA	464.99	636.00	464.99	N/A	0.00		015813280914	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	6.5 PRC
28094	MOS PAT SBANT 350LGND SYN SCP	374.99	514.00	374.99	N/A	0.00		015813280945	MOSSBERG	RIFLE	PATRIOT	350 LEGEND
28101	MOS PAT LR HNTR RFL 308 B GRAY	614.99	847.00	614.99	N/A	0.00		015813281010	MOSSBERG	RIFLE	PATRIOT	308
28102	MOS PAT LR HNTR RFL 300 B GRY	614.99	847.00	614.99	N/A	0.00		015813281027	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	300 WIN. MAG.
28103	MOS PAT LR HNTR RFL 6.5C B GRY	614.99	847.00	614.99	N/A	0.00		015813281034	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	6.5 CREEDMOOR
28104	MOS PAT LR HNTR RFL 6.5P B GRY	614.99	847.00	614.99	N/A	0.00		015813281041	MOSSBERG	RIFLE	PATRIOT	6.5 PRC
28113	MOS PAT RFL 308 B SYN CKSS TLO	529.99	669.00	529.99	N/A	0.00		015813281133	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	308 WIN
28114	MOS PAT RFL 6.5C SYN CKSS TLO	529.99	669.00	529.99	N/A	0.00		015813281140	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	6.5 CREEDMOOR
28115	MOS PAT RFL 3006B SYN CKSS TLO	529.99	669.00	529.99	N/A	0.00		015813281157	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	30-06 SPRG
28116	MOS PAT RFL 300 SYN CKSS TLO	529.99	669.00	529.99	N/A	0.00		015813281164	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	300 WIN. MAG.
28117	MOS PAT RFL 6.5P SYN CKSS TLO	529.99	669.00	529.99	N/A	0.00		015813281171	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	6.5 PRC
28118	MOS PAT RFL 300 B SYN CLS	354.99	484.00	354.99	N/A	0.00		015813281188	MOSSBERG	RIFLE	PATRIOT	300
28122	MOS PAT RFL NGHT TRN 300 SCP	704.99	963.00	704.99	N/A	0.00		015813281225	MOSSBERG	RIFLE	PATRIOT	300
28123	MOS PAT RFL 300 B SYN W/SCP	474.99	648.00	474.99	N/A	0.00		015813281232	MOSSBERG	RIFLE	PATRIOT	300
28124	MOS PAT RFL 300 B WAL W/SCP	629.99	864.00	629.99	N/A	0.00		015813281249	MOSSBERG	RIFLE	PATRIOT	300
28125	MOS PAT RFL 7MM SYN W/SCP	474.99	648.00	474.99	N/A	0.00		015813281256	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT CALIBER 7MM REM. MAG.	7MM REM. MAG.
28127	MOS PAT RFL 7MM WAL W/SCP	629.99	864.00	629.99	N/A	0.00		015813281270	MOSSBERG	RIFLE	PATRIOT	7MM
28128	MOS PAT RFL 338 WAL W/SCP	559.99	766.00	559.99	N/A	0.00		015813281287	MOSSBERG	RIFLE	PATRIOT	338
28129	MOS PAT RFL 7MM B SYN CKSS	404.99	553.00	404.99	N/A	0.00		015813281294	MOSSBERG	RIFLE	PATRIOT	7MM
28130	MOS PAT RFL 7MM 24B WAL CLS	499.99	687.00	499.99	N/A	0.00		015813281300	MOSSBERG	RIFLE	PATRIOT	7MM-08
28131	MOS PAT RFL 7MM 24B SYN CLS	354.99	484.00	354.99	N/A	0.00		015813281317	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	7MM REM MAG
28132	MOS PAT RFL 300 B WAL CLS	499.99	687.00	499.99	N/A	0.00		015813281324	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	300 WIN. MAG.
28135	MOS PAT RFL 300 B SYN CKSS	404.99	553.00	404.99	N/A	0.00		015813281355	MOSSBERG	RIFLE	PATRIOT	300
28136	MOS PAT RFL 338 B SYN CKSS	419.99	574.00	419.99	N/A	0.00		015813281362	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	338
28137	MOS PAT RFL 350LGND B WAL CLS	489.99	669.00	489.99	N/A	0.00		015813281379	MOSSBERG	RIFLE	PATRIOT	350 LEGEND
28142	MOS PAT SBANT 243 MG WILD SCP	419.99	574.00	419.99	N/A	0.00		015813281423	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT SUPER BANTAM	243 WIN.
28143	MOS PAT SBANT 6.5C MG WILD SCP	419.99	574.00	419.99	N/A	0.00		015813281430	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT SUPER BANTAM	6.5 CREEDMOOR
28144	MOS PAT SBANT 7MM-08 WILD SCP	419.99	574.00	419.99	N/A	0.00		015813281447	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT SUPER BANTAM	7MM-08 REM
28145	MOS PAT SBANT 308 MG WILD SCP	419.99	574.00	419.99	N/A	0.00		015813281454	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT SUPER BANTAM	308 WIN.
28147	MOS PAT LR HNTR RFL 6.5C B FDE	789.99	1085.00	789.99	N/A	0.00		015813281478	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	6.5 CREEDMOOR
28148	MOS PAT LR HNTR RFL 6.5P B FDE	789.99	1085.00	789.99	N/A	0.00		015813281485	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	6.5 PRC
28149	MOS PAT LR HNTR RFL 308 B FDE	789.99	1085.00	789.99	N/A	0.00		015813281492	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT	308
28170	MOS PAT PRED 7MMPRC SYN 24TB	394.99	536.00	394.99	N/A	0.00		015813281706	MOSSBERG	RIFLE	PATRIOT PREDATOR	7MM PRC
28171	MOS PAT PRED 7MMPRC PAT BRN 24	464.99	636.00	464.99	N/A	0.00		015813281713	O.F. MOSSBERG & SONS, INC	RIFLE	PATRIOT PREDATOR	7MM PRC
2842475	WAI PDP FS OR 9MM PST 18R 4.5B	540.00	699.00	540.00	649.00	0.00		723364216954	WALTHER ARMS INC	PISTOL	WALTHER PDP FULL SIZE	9X19
2842521	WAI PDP PRO OR 9MM PST 18R 5B	670.00	849.00	670.00	799.00	0.00		723364216152	WALTHER ARMS INC	PISTOL	PDP	9MM
2842734	WAI PDP F-SR OR 9MM 15RD 4.0B	540.00	699.00	540.00	649.00	0.00		723364220784	WALTHER ARMS INC	PISTOL	PDP	9MMX19
2844176	WAI PDP PRO COM OR 9MM 15R 4B	670.00	849.00	670.00	799.00	0.00		723364216176	WALTHER ARMS INC	PISTOL	PDP	9MM
2844222	WAI PDP COM OR 9MM PST 15R 5B	540.00	699.00	540.00	649.00	0.00		723364216985	WALTHER ARMS INC	PISTOL	PDP	9MMX19
2846926	WAI PPQ Q5 MATCH 9MM 5B 15R AS	799.00	1049.00	799.00	979.00	0.00		723364215940	WALTHER ARMS INC	PISTOL	PPQ Q5 MATCH	9mmX19
2846934	WAI PPQ Q4 TAC 9MM 4B 15/17R B	637.00	799.00	637.00	749.00	0.00		723364215964	WALTHER ARMS INC	PISTOL	PPQ	9MM
2846942	WAI PPQ M2 Q5 MTCH SF 9MM 15R	1459.00	1849.00	1459.00	1749.00	0.00		723364215926	WALTHER ARMS INC	PISTOL	Q5 MATCH SF	9MMX19
2846951	WAI PPQ M2 Q5 MTCH SF 9MM 17R	1569.00	1999.00	1569.00	1879.00	0.00		723364215933	WALTHER ARMS INC	PISTOL	WALTHER Q5 MATCH SF	9MMX19
2846977	WAI PPQ M1 Q5 MATCH 9MM 5B 15R	799.00	1049.00	799.00	979.00	0.00		723364215957	WALTHER ARMS INC	PISTOL	WALTHER Q5 MATCH	9MMX19
2849313	WAI PDP F-SR OR 9MM 15RD 3.5B	540.00	699.00	540.00	649.00	0.00		723364220791	WALTHER ARMS INC	PISTOL	PDP	9MMX19
2851229	WAI PDP COM OR 9MM PST 15R 4B	540.00	699.00	540.00	649.00	0.00		723364216961	WALTHER ARMS INC	PISTOL	PDP	9MM
2851237	WAI PDP FS OR 9MM PST 18R 4B	540.00	699.00	540.00	649.00	0.00		723364218262	WALTHER ARMS INC	PISTOL	PDP	9MM X 19
2858363	WAI PDP FS OR 9MM 18R 4.5B/GRN	540.00	699.00	540.00	649.00	0.00		723364227080	WALTHER ARMS INC	PISTOL	PDP	9MMX19
2858371	WAI PDP FS OR 9MM 18R 4.5B/GRY	540.00	699.00	540.00	649.00	0.00		723364227097	WALTHER ARMS INC	PISTOL	WALTHER FULL SIZE	9MMX19
2858380	WAI PDP FS OR 9MM 18R 4.5B/TAN	540.00	699.00	540.00	649.00	0.00		723364227103	WALTHER ARMS INC	PISTOL	WALTHER FULL SIZE	9MMX19
2858398	WAI PDP FS OR 9MM 18R 5B/GRN	540.00	699.00	540.00	649.00	0.00		723364227110	WALTHER ARMS INC	PISTOL	WALTHER FULL SIZE	9MMX19
2858401	WAI PDP FS OR 9MM 18R 5B/GRAY	540.00	699.00	540.00	649.00	0.00		723364227127	WALTHER ARMS INC	PISTOL	WALTHER	9MMX19
2858410	WAI PDP FS OR 9MM 18R 5B/TAN	540.00	699.00	540.00	649.00	0.00		723364227134	WALTHER ARMS INC	PISTOL	WALTHER FULL SIZE	9MMX19
2858428	WAI PDP COM OR 9MM 15R 4B/GRN	540.00	699.00	540.00	649.00	0.00		723364227059	WALTHER ARMS INC	PISTOL	PDP	9MM X 19
2858436	WAI PDP COM OR 9MM 15R 4B/GRY	540.00	699.00	540.00	649.00	0.00		723364227073	WALTHER ARMS INC	PISTOL	WALTHER COMPACT	9MMX19
2858444	WAI PDP COM OR 9MM 15R 4B/TAN	540.00	699.00	540.00	649.00	0.00		723364227066	WALTHER ARMS INC	PISTOL	PDP	9MMX19
28700	SAV MARK II-FV 22LR BA 5RD B	222.99	289.00	222.99	N/A	0.00		062654287008	SAVAGE ARMS	RIFLE	MARK II	22LR
28702	SAV MARKII-FV-SR 22LR BA 5RD B	229.99	299.00	229.99	N/A	0.00		062654287022	SAVAGE ARMS	RIFLE	MARK II	22LR
28717	SAV MARKII-FV-SR 22LR 5R B LND	269.99	349.00	269.99	N/A	0.00		062654287176	SAVAGE ARMS	RIFLE	MARK II FV-SR	22LR
2874172	WAI P99 FE 9MM DA PST 15R 4ODG	659.00	849.00	659.00	799.00	0.00		723364229961	WALTHER ARMS INC	PISTOL	P99	9MM
28750	SAV MARK II-BTV 22LR BA RFL HB	354.99	459.00	354.99	N/A	0.00		062654287503	SAVAGE ARMS	RIFLE	MARK II	22LR
2876574	WAI PDP PRO COM OR 9MM 15 4B/T	670.00	849.00	670.00	799.00	0.00		723364228926	WALTHER ARMS INC	PISTOL	PDP C	9MMx19
2876582	WAI PDP PRO OR 9MM 18R 5B/FDE	670.00	849.00	670.00	799.00	0.00		723364229695	WALTHER ARMS INC	PISTOL	WLTHER FULL SIZE PDP	9MMx19
2877490	WAI PDP PRO OR 9MM 18R 5B/ODG	670.00	849.00	670.00	799.0	0.00		723364229992	WALTHER ARMS INC	PISTOL	PDP	9MM
2877503	WAI PDP PRO OR 9MM 18R 5B/TG	670.00	849.00	670.00	799.00	0.00		723364230004	WALTHER ARMS INC	PISTOL	PDP	9MM
2877511	WAI PDP PRO COM OR 9MM 15 4B/G	670.00	849.00	670.00	799.0	0.00		723364230011	WALTHER ARMS INC	PISTOL	PDP	9MM
2877520	WAI PDP PRO COM OR 9MM 15 4FDE	670.00	849.00	670.00	799.00	0.00		723364230028	WALTHER ARMS INC	PISTOL	PDP	9MM
28800	SAV MARK II-FVT 22LR BA RFL HB	424.99	549.00	424.99	N/A	0.00		062654288005	SAVAGE ARMS	RIFLE	MARK II	22LR
29100-RUG	RUG PC CHGR 9MM PST 17RD 6.5B	597.00	899.00	597.00	N/A	0.00		736676291007	RUGER	PISTOL	PC CHARGER	9MM LUGER
29101	RUG PC CHGR 9MM PST 10RD 6.5B	597.00	899.00	597.00	N/A	0.00		736676291014	RUGER	PISTOL	PC CHARGER	9MM LUGER
30129	TRI SETTER ST 12M/28MC OU WAL	489.99	655.00	489.99	N/A	0.00		713780301297	TRISTAR	SHOTGUN	SETTER	12 GAUGE
30206-TRI	TRI SETTER ST 20M/26MC OU WAL	489.99	655.00	489.99	N/A	0.00		713780302065	TRISTAR	SHOTGUN	SETTER	20 GAUGE
30288	TRI SETTER ST 28M/28MC OU WAL	514.99	685.00	514.99	N/A	0.00		713780302881	TRISTAR	SHOTGUN	SETTER	28 GAUGE
30418	TRI SETTER ST 410M/28MC OU WAL	514.99	685.00	514.99	N/A	0.00		713780304182	TRISTAR	SHOTGUN	SETTER	410 GA
31008	MAV M88 CRUISER 12M/18.5CB 6RD	214.99	262.00	214.99	N/A	0.00		049533310088	MAVERICK ARMS	OTHER	M88	12 GAUGE
31010	MAV M88 PUMP 12M/28MC(MOD)	214.99	262.00	214.99	N/A	0.00		049533310101	MAVERICK ARMS	SHOTGUN	MODEL 88	12 GAUGE
31012	MAV M88 PUMP FIELD 12M/28M CAM	239.99	293.00	239.99	N/A	0.00		049533310125	MAVERICK ARMS, INC.	SHOTGUN	88	12 GAUGE
31014	MAV M88CMBO 12M/28MC & 18CB	239.99	293.00	239.99	N/A	0.00		049533310149	MAVERICK ARMS	SHOTGUN	MODEL 88	12 GAUGE
31017	MAV M88 SLUG PUMP 12M/24CB RS	214.99	262.00	214.99	N/A	0.00		049533310170	MAVERICK ARMS	SHOTGUN	MODEL 88	12 GAUGE
31022	MAV M88 SP PUMP 12M/18.5CB FDE	224.99	276.00	224.99	N/A	0.00		049533310224	MAVERICK ARMS, INC.	SHOTGUN	M88	12 GAUGE
31023	MAV M88 SP PUMP 12M/18.5CB	214.99	262.00	214.99	N/A	0.00		049533310231	MAVERICK ARMS	SHOTGUN	MODEL88	12 GAUGE
31027	MAV M88 SP PUMP 12M/18.5CB FLD	239.99	293.00	239.99	N/A	0.00		049533310279	MAVERICK ARMS	SHOTGUN	Model 88	12 GAUGE
31044	MAV M88 SLUG PUMP 12M/24RB RS	239.99	293.00	239.99	N/A	0.00		049533310446	MAVERICK ARMS	SHOTGUN	MODEL 88	12 GAUGE
31046	MAV M88 SP PUMP 12M/20CB	214.99	262.00	214.99	N/A	0.00		049533310460	MAVERICK ARMS	SHOTGUN	M88	12 GAUGE
31048	MAV M88 SP PUMP 12M/20CB FDE	224.99	276.00	224.99	N/A	0.00		049533310484	MAVERICK ARMS	SHOTGUN	MODEL 88	12GA
31080-MAV	MAV M88 CRUISER 12M/20CB 8RD	214.99	262.00	214.99	N/A	0.00		049533310804	MAVERICK ARMS, INC	OTHER	M88	12 GAUGE
31109	RUG 10/22RBP 22LR 18.5 CAMO TL	349.99	514.00	349.99	N/A	0.00		736676311095	RUGER	RIFLE	10/22	22LR
31113	RUG 10/22 22LR 18B 10R CAMO	291.00	439.00	291.00	N/A	291.00	3/15/2023	736676311132	RUGER	RIFLE	10/22	22LR
31114	RUG 10/22 22LR COMPACT 10 MSS	252.00	379.00	252.00	N/A	0.00		736676311149	RUGER	RIFLE	10/22	22LR
31120	RUG 10/22 COMP 22LR 10R GRAY	635.00	959.00	635.00	N/A	0.00		736676311200	RUGER	RIFLE	10/22	22LR
31136	RUG 10/22 DRAGON 22LR 10RD TL	399.99	591.00	399.99	N/A	0.00		736676311361	RUGER	RIFLE	10/22	22LR
31138	RUG 10/22 22LR 10RD FDE 4MAG D	439.99	629.00	439.99	518.98	0.00		736676311385	STURM, RUGER & COMPANY, INC	RIFLE	10|22	22LR
31140	RUG 10/22 22LR 18.5DDE 10RD DE	294.99	454.00	294.99	348.98	0.00		736676311408	RUGER	RIFLE	10/22	22LR
31143	RUG 10/22 CARB 22LR BLK SCOPE	303.00	459.00	303.00	N/A	0.00		736676311439	RUGER	RIFLE	10/22	22LR
31144	RUG 10/22-TD 22 RFL 18DE 10 DE	429.99	619.00	429.99	509.98	0.00		736676311446	RUGER	RIFLE	10/22	22LR
31148	RUG 10/22 GRT WHT 22LR 10RD TL	399.99	591.00	399.99	N/A	0.00		736676311484	RUGER	RIFLE	10/22	22LR
31152	RUG 10/22-TD BCK 22LR 10RD GRY	447.00	669.00	447.00	N/A	0.00		736676311521	RUGER	RIFLE	10/22	22LR
31153	RUG 10/22 TGT 22LR RFL 16S DE	494.99	709.00	494.99	584.98	0.00		736676311538	RUGER	RIFLE	10/22	22LR
31157	RUG 10/22 CLASSIC 22LR B WAL T	374.99	558.00	374.99	N/A	0.00		736676311576	RUGER	RIFLE	10/22	22LR
31159	RUG 10/22 CARB 22LR HDWD SCOP	303.00	459.00	303.00	N/A	0.00		736676311590	RUGER	RIFLE	10/22	22LR
31161	RUG 10/22 MULE DEER 22LR 10R T	399.99	593.00	399.99	N/A	0.00		736676311613	RUGER	RIFLE	10/22	22LR
31166	RUG 10/22 LVT 22LR RFL B WD TL	297.99	449.00	297.99	N/A	0.00		736676311668	STURM, RUGER & COMPANY, INC	RIFLE	10/22 * 22 LR	22LR
31167	RUG 10/22 LVT 22LR RFL S WD TL	324.99	483.00	324.99	N/A	0.00		736676311675	STURM, RUGER & COMPANY, INC	RIFLE	10/22 * 22 LR	22LR
31169	RUG 10/22 22LR B YOTE CAMO TL	299.99	446.00	299.99	N/A	0.00		736676311699	STURM, RUGER & COMPANY, INC	RIFLE	10/22 * 22 LR	22LR
31171	RUG 10/22 22LR COMP 10 LEO DE	289.99	419.00	289.99	344.98	284.99	3/15/2023	736676311712	STURM, RUGER & COMPANY, INC	RIFLE	RUGER 10/22 * 22 LR	22LR
31172	RUG 10/22-TAC 22LR 16B HGE TLO	349.99	516.00	349.99	N/A	0.00		736676311729	STURM, RUGER & COMPANY, INC	RIFLE	RUGER 10/22 * 22 LR	22 LR
31173	RUG 10/22-TAC 22LR 20B HGE TLO	349.99	516.00	349.99	N/A	0.00		736676311736	STURM, RUGER & COMPANY, INC	RIFLE	10/22 * 22 LR	22 LR
31502-2	GLK 31G3 357 PST 10RD FS	440.00	599.00	440.00	499.00	440.00	3/31/2023	764503315022	GLOCK, INC	PISTOL	GLOCK 31 AUSTRIA .357	357 SIG
32200	MAV M88 PUMP 20M/26MC(MOD)	214.99	262.00	214.99	N/A	0.00		049533322005	MAVERICK ARMS	SHOTGUN	MODEL 88	20 GAUGE
32201	MAV M88 PUMP FIELD 20M/26M CAM	239.99	293.00	239.99	N/A	0.00		049533322012	MAVERICK ARMS	SHOTGUN	88 ALL PURPOSE FIELD	20 GAUGE
32202	MAV M88 PUMP 20M/22MC(MOD	214.99	262.00	214.99	N/A	0.00		049533322029	MAVERICK ARMS	SHOTGUN	M88 BANTAM	20 GAUGE
32203	MAV M88 PUMP FIELD 20M/22M CAM	239.99	293.00	239.99	N/A	0.00		049533322036	MAVERICK ARMS	SHOTGUN	88 ALL PURPOSE FIELD	20 GAUGE
32204	MAV M88 CRUISER 20M/18.5CB 6RD	214.99	262.00	214.99	N/A	0.00		049533322043	MAVERICK ARMS	OTHER	M88	20 GAUGE
3253	RUG LC380CA 380 PST B 7RD	449.00	679.00	449.00	N/A	0.00		736676032532	RUGER	PISTOL	LC380CA	380
3283	RUG EC9S 9MM PST B 7RD	232.00	349.00	232.00	N/A	0.00		736676032839	RUGER	PISTOL	EC9S	9MM
3285	RUG EC9S 9MM PST B 7RD TURQ TL	257.99	369.00	257.99	N/A	0.00		736676032853	RUGER	PISTOL	EC9S	9MM
3287	RUG EC9S 9MM PST B 7RD PURP TL	257.99	369.00	257.99	N/A	0.00		736676032877	RUGER	PISTOL	EC9S	9MM
3288	RUG EC9S 9MM PST 7RD MG DE	254.99	369.00	254.99	304.98	0.00		736676032884	STURM, RUGER & COMPANY, INC	PISTOL	EC9S RUGER	9MM LUGER
3289	RUG EC9S 9MM PST 7RD DDE DE	259.99	379.00	259.99	309.98	0.00		736676032891	STURM, RUGER & COMPANY, INC	PISTOL	EC9S	9MM LUGER
3295	RUG EC9S 9MM PST S 7RD PURP	256.00	389.00	256.00	N/A	256.00	3/15/2023	736676032952	STURM, RUGER & COMPANY, INC	PISTOL	EC9S	9MM LUGER
3297	RUG EC9S 9MM PST B 7RD FDE	244.00	369.00	244.00	N/A	0.00		736676032976	RUGER	PISTOL	EC9S	9MM LUGER
33102	TRI TRINITY 12M/28MC OU WAL	644.99	855.00	644.99	N/A	0.00		713780331027	TRISTAR	SHOTGUN	TRINITY	12 GAUGE
33104	TRI TRINITY 12M/26MC OU WAL	644.99	855.00	644.99	N/A	0.00		713780331041	TRISTAR	SHOTGUN	TRINITY	12GA 3INCH
33106	TRI TRINITY 16M/28MC OU WAL	644.99	855.00	644.99	N/A	0.00		713780331065	TRISTAR	SHOTGUN	TRINITY	16 GAUGE
33108	TRI TRINITY 20M/28MC OU WAL	644.99	855.00	644.99	N/A	0.00		713780331089	TRISTAR ARMS	SHOTGUN	TRISTAR	20 GAUGE
33110	TRI TRINITY 20M/26MC OU WAL	644.99	855.00	644.99	N/A	0.00		713780331102	TRISTAR ARMS	SHOTGUN	TRISTAR	20 GAUGE
33112	TRI TRINITY LTWT 12M/28 OU WAL	644.99	855.00	644.99	N/A	0.00		713780331126	TRISTAR	SHOTGUN	TRINITY LIGHTWEIGHT	12 GAUGE
33114-TRI	TRI TRINITY LTWT 20M/26 OU WAL	644.99	855.00	644.99	N/A	0.00		713780331140	TRISTAR ARMS	SHOTGUN	TRISTAR	20 GAUGE
33116	TRI TRINITY LTWT 28M/28 OU WAL	654.99	870.00	654.99	N/A	0.00		713780331164	TRISTAR	SHOTGUN	TRINITY LT	28 GAUGE
33118	TRI TRINITY LTWT 410/28 OU WAL	654.99	870.00	654.99	N/A	0.00		713780331188	TRISTAR	SHOTGUN	TRINITY LIGHTWEIGHT	410 GAUGE
33502-0	GLK 33G3 357 PST 9RD FS	440.00	599.00	440.00	499.00	440.00	3/31/2023	764503335020	GLOCK, INC	PISTOL	GLOCK 33 AUSTRIA .357	.357
34010	HPT JCP 40SW 4.5B 10RD	151.99	215.00	151.99	N/A	0.00		752334340108	HI-POINT	PISTOL	JCP	40SW
34301-8	GLK 34G3 9MM PST 10RD AS	525.00	716.00	525.00	596.00	525.00	3/31/2023	764503343018	GLOCK, INC	PISTOL	GLOCK 34 AUSTRIA 9x19	9x19
34431	CHT BULLDOG 44SP DA REV 3B	389.99	490.00	389.99	N/A	0.00		678958344318	CHARTER ARMS	REVOLVER	BULLDOG	44SP
34510	HPT JHP 45AP 4.5B 9RD	151.99	215.00	151.99	N/A	0.00		752334345103	HI-POINT	PISTOL	MODEL JHP	45AP
3500	RUG MAX9 9MM PST B 12RD NS	393.00	589.00	393.00	N/A	0.00		736676035007	RUGER	PISTOL	MAX-9	9MM LUGER
3501-RUG	RUG MAX9 9MM PST B 10RD NS	393.00	589.00	393.00	N/A	0.00		736676035014	RUGER	PISTOL	MAX-9	9mm
3502	RUG MAX9 9MM B 10RD NS HGE	419.00	629.00	419.00	N/A	0.00		736676035021	STURM, RUGER & COMPANY, INC	PISTOL	MAX-9	9MM LUGER
3503-RUG	RUG MAX9 PRO 9MM PST 12RD NS	393.00	589.00	393.00	N/A	0.00		736676035038	RUGER	PISTOL	MAX-9	9MM LUGER
3511	RUG MAX9 9MM PST B 12RD TURQ T	429.99	619.00	429.99	N/A	0.00		736676035113	STURM, RUGER & COMPANY, INC.	PISTOL	MAX-9	9MM LUGER
3512	RUG MAX9 9MM PST B 12RD PURP T	424.99	609.00	424.99	N/A	0.00		736676035120	STURM, RUGER & COMPANY, INC.	PISTOL	MAX-9	9MM LUGER
3513	RUG MAX9 9MM PST B 12RD LEO DE	424.99	609.00	424.99	504.98	0.00		736676035137	STURM, RUGER & COMPANY, INC	PISTOL	MAX-9	9MM LUGER
35220	TRI HTR MAG II 3.5 12/26M CAM	664.99	885.00	664.99	N/A	0.00		713780352206	TRISTAR	SHOTGUN	HUNTER MAGNUM II	12 GAUGE
35222	TRI HTR MAG II 3.5 12/28 MODB	664.99	885.00	664.99	N/A	0.00		713780352220	TRISTAR	SHOTGUN	HUNTER MAGNUM II	12 GAUGE
35224	TRI HTR MAG II 3.5 12/30 MODB	664.99	885.00	664.99	N/A	0.00		713780352244	TRISTAR	SHOTGUN	TRISTAR	12GA-3 1/2IN
35226	TRI HTR MAG II 3.5 12/28M MOBL	689.99	915.00	689.99	N/A	0.00		713780352268	TRISTAR ARMS	SHOTGUN	TRISTAR	12 GAUGE
35228	TRI HTR MAG II 3.5 12/28M D BL	689.99	915.00	689.99	N/A	0.00		713780352282	TRISTAR	SHOTGUN	HUNTER MAGNUM II	12 GAUGE
35411	TRI TT-15 12M/34MC MON TRP WAL	1049.99	1420.00	1049.99	N/A	0.00		713780354118	TRISTAR	SHOTGUN	TT-15	12GA
35412	TRI TT-15 12M/34MC TOP SGL ADJ	1199.99	1600.00	1199.99	N/A	0.00		713780354125	TRISTAR	SHOTGUN	TT-15	12GA 2 3/4 Inch
35414	TRI TT-15 12M/34MC BTM SGL ADJ	1289.99	1725.00	1289.99	N/A	0.00		713780354149	TRISTAR	SHOTGUN	TT-15	12GA 2 3/4 INCH
35416	TRI TT-15 12M/32MC DT O/U ADJ	1349.99	1800.00	1349.99	N/A	0.00		713780354163	TRISTAR	SHOTGUN	TT-15	12 GAUGE
35418	TRI TT-15 12M/32MC&34MC SGL OU	1699.99	2290.00	1699.99	N/A	0.00		713780354187	TRISTAR	SHOTGUN	TT-15	12 GAUGE
35420	TRI TT-15 12M/32MC&34MC CTA DL	1999.99	2715.00	1999.99	N/A	0.00		713780354200	TRISTAR	SHOTGUN	TT-15	12 GAUGE
35425	TRI TT-15 SPT 12M/30MC O/U WAL	879.99	1175.00	879.99	N/A	0.00		713780354255	TRISTAR	SHOTGUN	TT-15	12 GAUGE
35430	TRI TT-15 FLD 12M/28MC O/U WAL	769.99	1020.00	769.99	N/A	0.00		713780354309	TRISTAR	SHOTGUN	TT-15 FIELD	12 GAUGE
35433	TRI TT-15 FLD 20M/28MC O/U WAL	769.99	1020.00	769.99	N/A	0.00		713780354330	TRISTAR	SHOTGUN	TT-15	20 GAUGE
35436	TRI TT-15 FLD 28M/28MC O/U WAL	789.99	1050.00	789.99	N/A	0.00		713780354361	TRISTAR	SHOTGUN	TT-15 FIELD	28 GAUGE
35439	TRI TT-15 FLD 410M/28MC OU WAL	789.99	1050.00	789.99	N/A	0.00		713780354392	TRISTAR	SHOTGUN	TT-15	410 BORE
36-100608	FNM FN15 SRP2 CARB 5.56 16 30R	1204.00	1529.00	1204.00	1359.00	0.00		845737012885	FNH USA	RIFLE	FN15	MULTI
36-100618	FNM FN15 MLOK CARB 5.56 16 30R	1089.00	1359.00	1089.00	1229.00	1089.00	3/31/2023	845737013103	FNH USA	RIFLE	FN15	MULTI 5.56 NATO
36-100632	FNM FN15 TAC3 CARB 5.56 16 30R	1404.00	1799.00	1404.00	1634.00	0.00		845737013721	FN AMERICA, LLC	RIFLE	FN15 TAC3 CARBINE	5.56 NATO
36-100642	FNM FN15 TAC3 FDE 5.56 16 30R	1469.00	1889.00	1469.00	1709.00	0.00		845737013738	FN AMERICA, LLC	RIFLE	FN15 TAC3 CARBINE FDE	5.56 NATO
36-100652	FNM FN15 TAC3 GRY 5.56 16 30R	1469.00	1889.00	1469.00	1709.00	0.00		845737013745	FN AMERICA, LLC	RIFLE	FN MODEL FN15 CALIBER MULTI	5.56 NATO
